image_name,blur_score,brightness,contrast,width,height,resolution,grade
img_2237.jpg,1889.89,122.49,67.81,800,600,480000,A
img_2238.jpg,6576.71,123.87,43.76,800,599,479200,B
img_2239.jpg,634.57,136.33,64.7,800,600,480000,B
img_224.jpg,688.42,148.62,73.82,800,600,480000,B
img_2240.jpg,1163.33,115.29,50.22,800,600,480000,A
img_2241.jpg,4830.87,113.3,66.89,800,600,480000,A
img_2242.jpg,29.24,99.89,39.9,800,1777,1421600,D
img_2243.jpg,1500.33,111.71,66.69,800,600,480000,A
img_2244.jpg,553.5,114.6,63.48,800,599,479200,B
img_2245.jpg,229.53,116.06,48.97,800,600,480000,C
img_2246.jpg,709.9,149.66,47.98,800,1066,852800,B
img_2247.jpg,2426.29,126.09,79.74,800,600,480000,A
img_2248.jpg,1267.26,121.36,61.83,800,599,479200,A
img_2249.jpg,425.49,134.47,64.81,800,1066,852800,C
img_225.jpg,2883.05,121.92,60.74,800,600,480000,A
img_2250.jpg,117.42,103.69,52.91,800,599,479200,D
img_2251.jpg,162.67,134.26,52.6,800,600,480000,D
img_2252.jpg,1450.32,97.9,45.34,800,600,480000,B
img_2253.jpg,117.33,115.92,60.57,800,600,480000,D
img_2254.jpg,220.0,92.62,41.42,800,600,480000,C
img_2255.jpg,434.08,143.37,48.35,800,600,480000,C
img_2256.jpg,1164.92,131.09,62.29,800,1066,852800,A
img_2257.jpg,133.94,91.37,47.13,800,600,480000,D
img_2258.jpg,93.18,114.88,80.79,800,599,479200,D
img_2259.jpg,997.84,118.47,48.03,800,800,640000,B
img_226.jpg,343.78,131.83,42.38,800,600,480000,C
img_2260.jpg,631.77,120.96,55.47,800,599,479200,B
img_2261.jpg,1045.79,85.68,39.18,800,600,480000,C
img_2262.jpg,3912.44,119.9,58.17,800,600,480000,A
img_2263.jpg,1057.45,111.32,35.6,800,600,480000,C
img_2264.jpg,762.01,120.14,52.8,800,600,480000,B
img_2265.jpg,271.04,113.87,56.88,800,598,478400,C
img_2266.jpg,2588.86,154.1,64.84,800,600,480000,A
img_2267.jpg,954.13,142.9,66.16,800,599,479200,B
img_2268.jpg,807.03,128.2,62.09,800,600,480000,B
img_2269.jpg,1097.96,152.08,60.86,800,600,480000,A
img_227.jpg,1586.78,109.96,61.64,800,600,480000,A
img_2270.jpg,2258.65,87.92,49.61,800,600,480000,B
img_2271.jpg,798.86,124.69,47.62,800,600,480000,B
img_2272.jpg,3828.37,150.38,44.74,800,600,480000,B
img_2273.jpg,241.49,99.26,46.43,800,599,479200,C
img_2274.jpg,5920.02,145.63,61.61,800,1066,852800,A
img_2275.jpg,2174.12,121.95,53.18,800,600,480000,A
img_2276.jpg,587.01,119.25,42.43,800,600,480000,B
img_2277.jpg,304.35,116.91,53.94,800,600,480000,C
img_2278.jpg,129.89,151.26,51.3,800,1066,852800,D
img_2279.jpg,1314.73,122.89,54.79,800,600,480000,A
img_228.jpg,691.67,128.51,43.03,800,600,480000,B
img_2280.jpg,1834.51,130.79,47.36,800,600,480000,B
img_2281.jpg,4180.03,124.98,77.34,800,600,480000,A
img_2282.jpg,2043.9,117.76,60.7,800,600,480000,A
img_2283.jpg,2131.65,106.38,65.42,800,600,480000,A
img_2284.jpg,1048.18,107.45,65.38,800,600,480000,A
img_2285.jpg,262.78,82.54,68.95,800,1066,852800,C
img_2286.jpg,2425.16,122.7,45.26,800,600,480000,B
img_2287.jpg,178.23,102.84,52.52,800,600,480000,D
img_2288.jpg,301.13,112.55,48.55,800,1066,852800,C
img_2289.jpg,6491.64,143.54,33.52,800,1066,852800,C
img_229.jpg,251.93,128.54,59.39,800,600,480000,C
img_2290.jpg,2530.57,90.84,55.72,800,600,480000,A
img_2291.jpg,151.75,126.44,41.24,800,600,480000,D
img_2292.jpg,3184.17,115.92,56.65,800,1066,852800,A
img_2293.jpg,679.15,113.81,53.21,800,600,480000,B
img_2294.jpg,191.77,91.41,58.25,800,600,480000,D
img_2295.jpg,471.51,139.97,65.92,800,599,479200,C
img_2296.jpg,2259.19,121.41,56.07,800,600,480000,A
img_2297.jpg,201.98,127.4,67.56,800,1066,852800,C
img_2298.jpg,2073.86,131.45,70.95,800,599,479200,A
img_2299.jpg,44.09,90.46,37.58,800,600,480000,D
img_23.jpg,1863.51,132.96,37.22,800,600,480000,C
img_230.jpg,2658.63,127.66,53.53,800,600,480000,A
img_2300.jpg,160.03,133.73,25.55,800,600,480000,D
img_2301.jpg,654.59,135.39,55.3,800,1066,852800,B
img_2302.jpg,7441.04,109.08,57.51,800,600,480000,A
img_2303.jpg,1391.62,111.55,53.3,800,599,479200,A
img_2304.jpg,1934.46,126.04,53.49,800,600,480000,A
img_2305.jpg,3459.02,122.45,70.76,800,600,480000,A
img_2306.jpg,1241.32,95.58,52.85,800,600,480000,A
img_2307.jpg,1289.37,114.09,42.82,800,600,480000,B
img_2308.jpg,1760.65,103.55,70.96,800,600,480000,A
img_2309.jpg,363.0,113.33,64.07,800,1066,852800,C
img_231.jpg,517.85,91.55,42.19,800,600,480000,B
img_2310.jpg,30.93,148.02,50.11,800,600,480000,D
img_2311.jpg,4203.44,170.5,38.5,800,600,480000,C
img_2312.jpg,1070.39,135.02,50.47,800,600,480000,A
img_2313.jpg,90.36,99.18,59.93,800,1062,849600,D
img_2314.jpg,2694.61,110.86,49.87,800,600,480000,B
img_2315.jpg,1770.97,142.76,45.41,800,600,480000,B
img_2316.jpg,962.22,145.99,48.22,800,1062,849600,B
img_2317.jpg,2520.98,131.02,51.92,800,600,480000,A
img_2318.jpg,8150.6,88.39,51.79,800,600,480000,A
img_2319.jpg,1738.01,118.85,63.71,800,600,480000,A
img_232.jpg,1087.78,155.44,55.99,800,600,480000,A
img_2320.jpg,190.09,147.94,65.77,800,599,479200,D
img_2321.jpg,86.9,124.24,55.1,800,600,480000,D
img_2322.jpg,605.98,81.07,43.52,800,600,480000,B
img_2323.jpg,7141.99,119.05,62.92,800,600,480000,A
img_2324.jpg,2578.43,98.92,50.77,800,600,480000,A
img_2325.jpg,506.45,127.22,43.76,800,600,480000,B
img_2326.jpg,91.54,102.17,57.29,800,600,480000,D
img_2327.jpg,192.76,113.29,63.8,800,600,480000,D
img_2328.jpg,103.84,101.21,51.42,800,600,480000,D
img_2329.jpg,1063.37,140.28,68.11,800,600,480000,A
img_233.jpg,732.73,115.77,49.52,800,600,480000,B
img_2330.jpg,1625.92,137.23,79.79,800,600,480000,A
img_2331.jpg,422.05,132.49,47.72,800,1066,852800,C
img_2332.jpg,161.88,121.03,48.72,800,600,480000,D
img_2333.jpg,1568.73,103.26,66.81,800,600,480000,A
img_2334.jpg,557.78,137.21,41.54,800,600,480000,B
img_2335.jpg,1822.27,122.8,52.5,800,1062,849600,A
img_2336.jpg,188.26,148.0,56.56,800,600,480000,D
img_2337.jpg,1215.34,142.05,58.56,800,600,480000,A
img_2338.jpg,257.6,105.25,63.96,800,600,480000,C
img_2339.jpg,511.2,106.5,42.71,800,600,480000,B
img_234.jpg,3159.31,106.77,54.54,800,600,480000,A
img_2340.jpg,524.33,140.24,65.22,800,600,480000,B
img_2341.jpg,854.46,122.88,55.45,800,599,479200,B
img_2342.jpg,1699.09,102.31,52.49,800,600,480000,A
img_2343.jpg,78.59,101.8,70.95,800,600,480000,D
img_2344.jpg,162.76,120.58,73.96,800,600,480000,D
img_2345.jpg,390.79,90.12,58.51,800,600,480000,C
img_2346.jpg,244.19,130.6,43.89,800,1066,852800,C
img_2347.jpg,2106.89,147.3,61.88,800,600,480000,A
img_2348.jpg,672.85,139.84,69.63,800,1062,849600,B
img_2349.jpg,667.85,111.58,62.48,800,600,480000,B
img_235.jpg,178.55,158.07,44.96,800,1066,852800,D
img_2350.jpg,150.13,113.71,59.46,800,599,479200,D
img_2351.jpg,4822.07,98.7,68.19,800,600,480000,A
img_2352.jpg,1575.12,126.23,56.13,800,1066,852800,A
img_2353.jpg,547.73,125.68,63.37,800,600,480000,B
img_2354.jpg,296.59,116.59,40.92,800,1062,849600,C
img_2355.jpg,12326.0,107.97,65.48,800,600,480000,A
img_2356.jpg,726.57,108.38,50.39,800,600,480000,B
img_2357.jpg,687.86,132.8,37.49,800,600,480000,C
img_2358.jpg,2070.37,138.23,46.74,800,600,480000,B
img_2359.jpg,1262.58,92.96,55.22,800,600,480000,A
img_236.jpg,2601.3,104.36,52.64,800,600,480000,A
img_2360.jpg,54.93,123.19,55.22,800,600,480000,D
img_2361.jpg,797.96,152.32,63.06,800,600,480000,B
img_2362.jpg,105.66,115.97,60.92,800,1066,852800,D
img_2363.jpg,406.75,119.98,45.46,800,800,640000,C
img_2364.jpg,260.27,99.31,53.73,800,1066,852800,C
img_2365.jpg,1132.98,129.89,64.5,800,600,480000,A
img_2366.jpg,498.8,144.15,40.09,800,1066,852800,C
img_2367.jpg,2585.34,116.84,57.74,800,1066,852800,A
img_2368.jpg,105.21,127.58,54.75,800,600,480000,D
img_2369.jpg,2072.55,134.41,43.12,800,600,480000,B
img_237.jpg,321.73,127.26,43.33,800,600,480000,C
img_2370.jpg,634.45,125.2,52.37,800,600,480000,B
img_2371.jpg,579.43,120.31,58.23,800,600,480000,B
img_2372.jpg,2116.6,103.02,55.25,800,600,480000,A
img_2373.jpg,740.87,108.34,60.46,800,600,480000,B
img_2374.jpg,875.38,137.91,42.78,800,600,480000,B
img_2375.jpg,2296.12,116.11,56.11,800,600,480000,A
img_2376.jpg,2253.22,108.12,61.3,800,600,480000,A
img_2377.jpg,98.8,115.54,49.69,800,1066,852800,D
img_2378.jpg,37.17,132.33,60.09,800,600,480000,D
img_2379.jpg,1385.53,136.13,59.15,800,600,480000,A
img_238.jpg,1256.33,134.49,46.1,800,1066,852800,B
img_2380.jpg,736.6,100.79,45.03,800,600,480000,B
img_2381.jpg,2437.94,82.84,58.41,800,600,480000,A
img_2382.jpg,460.67,156.4,59.6,800,600,480000,C
img_2383.jpg,101.39,122.07,52.91,800,1066,852800,D
img_2384.jpg,858.15,124.36,64.68,800,600,480000,B
img_2385.jpg,113.51,99.8,53.76,800,600,480000,D
img_2386.jpg,1020.6,122.87,36.47,800,600,480000,C
img_2387.jpg,834.18,136.69,45.8,800,1066,852800,B
img_2388.jpg,5079.59,96.25,61.88,800,600,480000,A
img_2389.jpg,289.8,119.91,47.8,800,600,480000,C
img_239.jpg,794.11,116.36,58.76,800,600,480000,B
img_2390.jpg,107.46,128.02,63.06,800,600,480000,D
img_2391.jpg,7152.12,136.03,69.75,800,600,480000,A
img_2392.jpg,478.11,113.7,60.33,800,600,480000,C
img_2393.jpg,17849.6,139.3,62.61,800,600,480000,A
img_2394.jpg,516.05,102.88,60.6,800,600,480000,B
img_2395.jpg,490.11,127.09,54.01,800,600,480000,C
img_2396.jpg,88.49,133.15,37.15,800,800,640000,D
img_2397.jpg,272.21,116.02,58.32,800,600,480000,C
img_2398.jpg,138.44,99.81,40.74,800,600,480000,D
img_2399.jpg,1820.59,152.67,58.25,800,600,480000,A
img_24.jpg,863.95,118.17,68.7,800,1066,852800,B
img_240.jpg,2031.01,108.14,46.53,800,600,480000,B
img_2400.jpg,2823.99,140.25,59.56,800,600,480000,A
img_2401.jpg,3453.26,91.73,60.16,800,600,480000,A
img_2402.jpg,1460.66,56.56,45.01,800,600,480000,B
img_2403.jpg,131.55,106.3,47.74,800,599,479200,D
img_2404.jpg,52.65,117.77,64.52,800,600,480000,D
img_2405.jpg,1747.86,130.43,76.88,800,600,480000,A
img_2406.jpg,660.54,100.13,53.3,800,600,480000,B
img_2407.jpg,8631.98,130.28,51.94,800,600,480000,A
img_2408.jpg,2308.18,117.77,51.72,800,600,480000,A
img_2409.jpg,5402.64,113.8,65.65,800,600,480000,A
img_241.jpg,521.72,152.12,46.73,800,1066,852800,B
img_2410.jpg,1137.39,117.77,56.14,800,600,480000,A
img_2411.jpg,4148.59,129.79,45.67,800,600,480000,B
img_2412.jpg,468.99,126.87,54.84,800,1066,852800,C
img_2413.jpg,775.83,131.81,51.21,800,600,480000,B
img_2414.jpg,635.75,132.7,48.62,800,600,480000,B
img_2415.jpg,962.19,139.83,78.26,800,600,480000,B
img_2416.jpg,42.05,128.75,46.72,800,1066,852800,D
img_2417.jpg,151.38,140.85,41.37,800,1066,852800,D
img_2418.jpg,288.19,109.08,59.32,800,600,480000,C
img_2419.jpg,554.28,92.49,73.29,800,600,480000,B
img_242.jpg,2205.59,114.49,58.89,800,599,479200,A
img_2420.jpg,1043.07,73.24,50.23,800,600,480000,A
img_2421.jpg,123.8,117.63,62.82,800,599,479200,D
img_2422.jpg,600.68,123.22,58.22,800,800,640000,B
img_2423.jpg,46.17,113.72,55.67,800,600,480000,D
img_2424.jpg,205.43,129.21,55.58,800,1066,852800,C
img_2425.jpg,120.94,133.45,47.86,800,800,640000,D
img_2426.jpg,1173.22,106.4,45.89,800,599,479200,B
img_2427.jpg,505.97,115.21,57.61,800,1062,849600,B
img_2428.jpg,1348.87,142.2,64.62,800,1066,852800,A
img_2429.jpg,1974.3,135.68,58.17,800,600,480000,A
img_243.jpg,1186.4,110.65,63.41,800,600,480000,A
img_2430.jpg,2255.2,117.9,40.7,800,600,480000,B
img_2431.jpg,1381.52,129.27,61.65,800,600,480000,A
img_2432.jpg,1441.24,131.12,61.77,800,600,480000,A
img_2433.jpg,202.64,93.78,52.02,800,600,480000,C
img_2434.jpg,2517.12,110.05,47.78,800,600,480000,B
img_2435.jpg,762.14,117.35,56.39,800,600,480000,B
img_2436.jpg,7688.58,140.37,47.62,800,600,480000,B
img_2437.jpg,1435.93,101.68,47.45,800,600,480000,B
img_2438.jpg,79.48,129.36,49.25,800,600,480000,D
img_2439.jpg,458.36,130.57,48.15,800,1066,852800,C
img_244.jpg,1345.77,117.14,45.07,800,600,480000,B
img_2440.jpg,591.29,138.31,47.99,800,1066,852800,B
img_2441.jpg,1075.8,110.37,46.01,800,600,480000,B
img_2442.jpg,889.58,167.46,58.62,800,600,480000,B
img_2443.jpg,2040.61,101.64,47.09,800,600,480000,B
img_2444.jpg,2978.12,148.97,41.62,800,600,480000,B
img_2445.jpg,2210.17,104.21,68.22,800,600,480000,A
img_2446.jpg,733.21,123.72,37.63,800,600,480000,C
img_2447.jpg,1568.62,106.77,54.68,800,1066,852800,A
img_2448.jpg,1692.83,128.38,69.32,800,600,480000,A
img_2449.jpg,91.8,75.77,59.55,800,600,480000,D
img_245.jpg,2524.27,131.87,55.65,800,600,480000,A
img_2450.jpg,3236.2,167.45,56.12,800,599,479200,A
img_2451.jpg,525.64,141.39,55.96,800,600,480000,B
img_2452.jpg,909.43,129.03,42.83,800,600,480000,B
img_2453.jpg,853.82,135.37,32.91,800,600,480000,C
img_2454.jpg,1484.89,135.71,51.07,800,800,640000,A
img_2455.jpg,795.95,108.29,58.65,800,600,480000,B
img_2456.jpg,167.64,112.9,47.53,800,600,480000,D
img_2457.jpg,2178.49,144.92,58.71,800,600,480000,A
img_2458.jpg,568.6,152.67,40.12,800,600,480000,B
img_2459.jpg,337.75,120.4,58.5,800,600,480000,C
img_246.jpg,381.43,109.91,37.82,800,600,480000,C
img_2460.jpg,151.34,111.17,61.99,800,600,480000,D
img_2461.jpg,18.65,135.24,49.74,800,600,480000,D
img_2462.jpg,207.47,80.99,39.95,800,1062,849600,C
img_2463.jpg,6061.19,114.39,68.95,800,600,480000,A
img_2464.jpg,2041.79,124.31,61.34,800,600,480000,A
img_2465.jpg,617.5,117.76,54.04,800,600,480000,B
img_2466.jpg,283.14,110.77,47.9,800,600,480000,C
img_2467.jpg,98.1,128.14,51.05,800,600,480000,D
img_2468.jpg,742.18,128.49,64.95,800,1066,852800,B
img_2469.jpg,3030.29,108.49,61.83,800,600,480000,A
img_247.jpg,264.46,107.35,62.65,800,600,480000,C
img_2470.jpg,62.74,110.74,54.66,800,600,480000,D
img_2471.jpg,206.33,125.06,36.56,800,600,480000,C
img_2472.jpg,12503.07,124.51,48.38,800,600,480000,B
img_2473.jpg,2127.48,98.04,59.24,800,600,480000,A
img_2474.jpg,269.33,118.83,61.65,800,599,479200,C
img_2475.jpg,883.72,133.96,55.51,800,1066,852800,B
img_2476.jpg,856.63,102.01,59.91,800,600,480000,B
img_2477.jpg,869.66,125.7,55.68,800,600,480000,B
img_2478.jpg,689.43,98.06,48.86,800,600,480000,B
img_2479.jpg,383.46,118.54,40.36,800,600,480000,C
img_248.jpg,186.29,141.91,39.22,800,600,480000,D
img_2480.jpg,156.0,112.79,42.9,800,599,479200,D
img_2481.jpg,2653.97,120.88,62.49,800,600,480000,A
img_2482.jpg,391.89,100.59,64.98,800,1066,852800,C
img_2483.jpg,5634.37,107.89,61.44,800,600,480000,A
img_2484.jpg,213.25,128.9,49.65,800,600,480000,C
img_2485.jpg,384.05,125.77,55.43,800,600,480000,C
img_2486.jpg,4490.35,121.09,57.29,800,600,480000,A
img_2487.jpg,187.15,93.93,48.0,800,600,480000,D
img_2488.jpg,314.01,143.97,64.34,800,600,480000,C
img_2489.jpg,513.74,139.88,57.97,800,1062,849600,B
img_249.jpg,5498.44,119.25,60.56,800,600,480000,A
img_2490.jpg,608.47,126.56,63.18,800,600,480000,B
img_2491.jpg,2107.45,140.24,65.46,800,600,480000,A
img_2492.jpg,277.54,91.81,52.23,800,600,480000,C
img_2493.jpg,233.51,144.34,39.98,800,1062,849600,C
img_2494.jpg,474.61,152.46,55.17,800,600,480000,C
img_2495.jpg,146.93,120.45,50.62,800,600,480000,D
img_2496.jpg,644.15,113.65,44.36,800,600,480000,B
img_2497.jpg,575.86,141.2,55.2,800,600,480000,B
img_2498.jpg,846.94,156.07,56.31,800,1066,852800,B
img_2499.jpg,668.48,93.54,41.06,800,600,480000,B
img_25.jpg,938.04,142.1,61.65,800,599,479200,B
img_250.jpg,746.82,108.9,59.79,800,600,480000,B
img_2500.jpg,589.21,104.63,61.52,800,599,479200,B
img_2501.jpg,1372.34,136.76,41.03,800,600,480000,B
img_2502.jpg,616.55,102.97,53.87,800,600,480000,B
img_2503.jpg,626.85,107.94,56.05,800,600,480000,B
img_2504.jpg,576.86,141.03,65.22,800,600,480000,B
img_2505.jpg,199.07,119.16,51.37,800,600,480000,D
img_2506.jpg,160.11,126.42,45.82,800,600,480000,D
img_2507.jpg,2800.23,107.49,57.97,800,600,480000,A
img_2508.jpg,1681.03,117.54,50.04,800,600,480000,A
img_2509.jpg,168.76,115.89,37.24,800,600,480000,D
img_251.jpg,5789.4,113.39,58.18,800,600,480000,A
img_2510.jpg,58.35,117.28,35.43,800,600,480000,D
img_2511.jpg,428.49,142.59,57.86,800,600,480000,C
img_2512.jpg,3655.77,101.32,54.22,800,600,480000,A
img_2513.jpg,77.68,135.29,56.99,800,1066,852800,D
img_2514.jpg,638.8,125.16,60.78,800,600,480000,B
img_2515.jpg,594.28,131.76,48.66,800,600,480000,B
img_2516.jpg,937.55,147.63,50.7,800,1062,849600,B
img_2517.jpg,2737.51,82.52,48.17,800,600,480000,B
img_2518.jpg,3194.56,107.97,59.99,800,600,480000,A
img_2519.jpg,233.18,109.16,64.45,800,600,480000,C
img_252.jpg,3369.54,121.1,54.91,800,600,480000,A
img_2520.jpg,1290.43,129.61,55.24,800,600,480000,A
img_2521.jpg,1987.25,128.95,52.12,800,600,480000,A
img_2522.jpg,1838.04,149.43,52.71,800,600,480000,A
img_2523.jpg,1224.08,142.05,44.0,800,800,640000,B
img_2524.jpg,603.54,118.39,57.4,800,600,480000,B
img_2525.jpg,1010.63,113.51,49.54,800,600,480000,B
img_2526.jpg,660.41,71.21,49.69,800,599,479200,B
img_2527.jpg,162.67,135.18,49.93,800,599,479200,D
img_2528.jpg,1342.41,91.84,87.15,800,600,480000,A
img_2529.jpg,2945.6,121.11,65.47,800,1066,852800,A
img_253.jpg,152.15,97.2,42.69,800,600,480000,D
img_2530.jpg,3951.71,102.28,60.11,800,599,479200,A
img_2531.jpg,5270.4,121.5,72.02,800,600,480000,A
img_2532.jpg,954.59,121.15,42.89,800,600,480000,B
img_2533.jpg,389.84,136.16,61.79,800,600,480000,C
img_2534.jpg,49.45,139.02,55.87,800,600,480000,D
img_2535.jpg,368.93,136.87,61.79,800,600,480000,C
img_2536.jpg,5528.53,117.59,52.99,800,600,480000,A
img_2537.jpg,6398.75,136.34,52.41,800,600,480000,A
img_2538.jpg,3322.81,102.19,50.41,800,600,480000,A
img_2539.jpg,2343.67,119.21,62.53,800,600,480000,A
img_254.jpg,181.44,73.28,41.65,800,600,480000,D
img_2540.jpg,4575.44,101.53,47.78,800,600,480000,B
img_2541.jpg,1032.67,125.03,62.24,800,600,480000,A
img_2542.jpg,585.8,108.34,60.66,800,600,480000,B
img_2543.jpg,1759.33,122.12,54.18,800,600,480000,A
img_2544.jpg,227.16,109.4,44.32,800,600,480000,C
img_2545.jpg,1063.76,95.48,54.51,800,600,480000,A
img_2546.jpg,144.8,131.68,58.75,800,600,480000,D
img_2547.jpg,859.35,97.95,40.52,800,600,480000,B
img_2548.jpg,1631.24,114.54,55.29,800,600,480000,A
img_2549.jpg,2449.87,131.98,48.95,800,599,479200,B
img_255.jpg,1235.9,105.36,52.58,800,1066,852800,A
img_2550.jpg,7955.21,97.32,60.13,800,1066,852800,A
img_2551.jpg,651.21,130.29,62.98,800,600,480000,B
img_2552.jpg,764.94,108.29,63.8,800,600,480000,B
img_2553.jpg,956.66,143.66,68.3,800,600,480000,B
img_2554.jpg,651.43,118.62,59.44,800,600,480000,B
img_2555.jpg,1296.36,60.3,56.73,800,600,480000,A
img_2556.jpg,716.88,111.66,47.3,800,600,480000,B
img_2557.jpg,101.75,133.72,45.06,800,600,480000,D
img_2558.jpg,1102.98,118.69,67.59,800,600,480000,A
img_2559.jpg,2080.13,118.35,48.04,800,600,480000,B
img_256.jpg,87.44,123.78,50.07,800,600,480000,D
img_2560.jpg,2770.83,116.39,52.46,800,600,480000,A
img_2561.jpg,1039.37,115.47,44.34,800,600,480000,B
img_2562.jpg,1273.45,143.52,47.05,800,600,480000,B
img_2563.jpg,4793.4,103.35,66.83,800,600,480000,A
img_2564.jpg,268.22,114.37,71.55,800,600,480000,C
img_2565.jpg,233.84,127.25,66.32,800,600,480000,C
img_2566.jpg,9777.52,107.7,68.59,800,600,480000,A
img_2567.jpg,412.73,120.48,38.24,800,600,480000,C
img_2568.jpg,189.34,112.84,65.96,800,599,479200,D
img_2569.jpg,2674.03,114.82,41.37,800,600,480000,B
img_257.jpg,1370.2,105.57,56.11,800,600,480000,A
img_2570.jpg,132.64,105.39,41.58,800,599,479200,D
img_2571.jpg,494.53,146.05,62.61,800,600,480000,C
img_2572.jpg,979.39,150.32,44.26,800,600,480000,B
img_2573.jpg,127.08,91.73,49.07,800,600,480000,D
img_2574.jpg,131.79,127.21,55.48,800,1066,852800,D
img_2575.jpg,1283.68,128.92,53.71,800,600,480000,A
img_2576.jpg,271.53,98.94,61.3,800,1066,852800,C
img_2577.jpg,814.86,99.1,56.26,800,599,479200,B
img_2578.jpg,3362.29,113.84,58.83,800,1066,852800,A
img_2579.jpg,318.8,93.5,47.84,800,600,480000,C
img_258.jpg,1196.94,114.65,57.04,800,600,480000,A
img_2580.jpg,249.83,110.24,42.49,800,600,480000,C
img_2581.jpg,3381.57,121.49,45.73,800,600,480000,B
img_2582.jpg,162.82,133.46,46.23,800,1066,852800,D
img_2583.jpg,1090.8,114.32,64.49,800,600,480000,A
img_2584.jpg,1391.92,115.84,73.15,800,600,480000,A
img_2585.jpg,40.51,134.79,59.35,800,600,480000,D
img_2586.jpg,1354.55,101.22,52.93,800,600,480000,A
img_2587.jpg,26.79,143.47,45.75,800,600,480000,D
img_2588.jpg,288.62,118.7,44.95,800,1066,852800,C
img_2589.jpg,1867.47,108.15,58.69,800,600,480000,A
img_259.jpg,10966.94,109.47,51.27,800,599,479200,A
img_2590.jpg,1063.37,138.59,71.37,800,600,480000,A
img_2591.jpg,915.46,146.55,55.34,800,1066,852800,B
img_2592.jpg,3667.41,128.71,57.91,800,1066,852800,A
img_2593.jpg,497.79,128.98,35.01,800,600,480000,C
img_2594.jpg,314.01,143.97,64.34,800,600,480000,C
img_2595.jpg,556.08,134.24,53.22,800,600,480000,B
img_2596.jpg,252.32,117.96,58.57,800,600,480000,C
img_2597.jpg,258.74,126.09,56.31,800,1066,852800,C
img_2598.jpg,127.99,83.88,42.62,800,600,480000,D
img_2599.jpg,158.59,147.11,49.9,800,600,480000,D
img_26.jpg,703.05,127.94,57.17,800,600,480000,B
img_260.jpg,2533.86,110.29,62.15,800,600,480000,A
img_2600.jpg,3462.28,105.24,55.91,800,599,479200,A
img_2601.jpg,4540.09,114.35,61.53,800,600,480000,A
img_2602.jpg,503.48,130.95,53.86,800,1066,852800,B
img_2603.jpg,539.56,173.68,46.57,800,600,480000,B
img_2604.jpg,274.68,117.09,53.96,800,600,480000,C
img_2605.jpg,8691.02,142.9,40.2,800,1066,852800,B
img_2606.jpg,934.8,144.65,51.91,800,600,480000,B
img_2607.jpg,6117.31,111.27,73.66,800,600,480000,A
img_2608.jpg,6144.7,123.3,66.22,800,600,480000,A
img_2609.jpg,1458.68,109.49,65.13,800,600,480000,A
img_261.jpg,161.24,163.2,47.89,800,600,480000,D
img_2610.jpg,1242.17,115.51,54.42,800,600,480000,A
img_2611.jpg,1707.35,138.74,44.16,800,600,480000,B
img_2612.jpg,916.41,100.47,41.11,800,600,480000,B
img_2613.jpg,1321.46,125.88,67.99,800,600,480000,A
img_2614.jpg,131.01,116.68,48.03,800,1777,1421600,D
img_2615.jpg,501.31,104.92,48.91,800,600,480000,B
img_2616.jpg,929.29,141.6,54.03,800,600,480000,B
img_2617.jpg,666.53,121.14,43.19,800,600,480000,B
img_2618.jpg,2721.75,112.39,52.75,800,600,480000,A
img_2619.jpg,9727.6,128.68,42.4,800,1066,852800,B
img_262.jpg,1975.14,108.9,49.22,800,600,480000,B
img_2620.jpg,1286.04,101.68,63.5,800,600,480000,A
img_2621.jpg,1346.83,104.65,63.13,800,600,480000,A
img_2622.jpg,199.08,139.56,65.1,800,600,480000,D
img_2623.jpg,481.26,97.06,52.69,800,600,480000,C
img_2624.jpg,806.36,108.5,67.03,800,600,480000,B
img_2625.jpg,2808.26,147.24,52.21,800,600,480000,A
img_2626.jpg,754.58,121.68,36.38,800,600,480000,C
img_2627.jpg,2390.45,95.46,46.25,800,600,480000,B
img_2628.jpg,515.97,104.45,42.97,800,600,480000,B
img_2629.jpg,6679.8,106.03,60.23,800,600,480000,A
img_263.jpg,4495.55,116.92,49.68,800,600,480000,B
img_2630.jpg,533.97,150.69,48.33,800,600,480000,B
img_2631.jpg,212.78,141.98,63.96,800,600,480000,C
img_2632.jpg,3674.65,105.74,54.54,800,600,480000,A
img_2633.jpg,319.73,111.45,56.3,800,600,480000,C
img_2634.jpg,185.67,123.82,48.62,800,600,480000,D
img_2635.jpg,1002.13,94.63,37.08,800,600,480000,C
img_2636.jpg,300.58,146.89,47.77,800,800,640000,C
img_2637.jpg,4207.82,114.34,60.76,800,600,480000,A
img_2638.jpg,1273.78,101.26,48.5,800,1062,849600,B
img_2639.jpg,64.13,97.5,59.43,800,600,480000,D
img_264.jpg,356.09,114.65,60.76,800,1066,852800,C
img_2640.jpg,51.58,115.46,50.21,800,600,480000,D
img_2641.jpg,2171.87,106.37,53.47,800,600,480000,A
img_2642.jpg,96.89,131.93,49.82,800,599,479200,D
img_2643.jpg,2081.65,99.13,44.06,800,600,480000,B
img_2644.jpg,660.47,127.69,63.89,800,1422,1137600,B
img_2645.jpg,4869.51,127.63,63.59,800,600,480000,A
img_2646.jpg,102.91,114.12,69.85,800,600,480000,D
img_2647.jpg,3127.72,130.66,60.44,800,599,479200,A
img_2648.jpg,618.06,125.22,58.17,800,600,480000,B
img_2649.jpg,1638.56,115.44,71.57,800,600,480000,A
